step,mark_price,index_price,funding_rate,cum_funding,insurance_fund,liquidations,positions_alive,insolvent,iota_violated,leverage_violated
507,32658.26929830628,32685.529957152947,-0.0008340283569641276,-0.40790372292595845,101336.7609652003,0,28,False,False,False
508,32631.008639459615,32658.26929830628,-0.0008347245409014934,-0.40873844746685994,101336.7609652003,0,28,False,False,False
509,32603.74798061295,32631.008639459615,-0.0008354218880534578,-0.4095738693549134,101336.7609652003,0,28,False,False,False
510,32576.487321766283,32603.74798061295,-0.0008361204013377835,-0.4104099897562512,101336.7609652003,0,28,False,False,False
511,32549.226662919617,32576.487321766283,-0.0008368200836819992,-0.4112468098399332,101336.7609652003,0,28,False,False,False
512,32521.966004072947,32549.226662919617,-0.0008375209380235532,-0.41208433077795675,101336.7609652003,0,28,False,False,False
513,32494.70534522628,32521.966004072947,-0.0008382229673092952,-0.41292255374526604,101336.7609652003,0,28,False,False,False
514,32467.444686379615,32494.70534522628,-0.0008389261744966352,-0.4137614799197627,101336.7609652003,0,28,False,False,False
515,32440.18402753295,32467.444686379615,-0.0008396305625524678,-0.4146011104823152,101336.7609652003,0,28,False,False,False
516,32412.923368686283,32440.18402753295,-0.0008403361344537723,-0.41544144661676896,101336.7609652003,0,28,False,False,False
517,32385.662709839617,32412.923368686283,-0.0008410428931875434,-0.4162824895099565,101336.7609652003,0,28,False,False,False
518,32358.40205099295,32385.662709839617,-0.0008417508417508326,-0.4171242403517073,101336.7609652003,0,28,False,False,False
519,32331.141392146284,32358.40205099295,-0.0008424599831507912,-0.4179667003348581,101336.7609652003,0,28,False,False,False
520,32303.88073329962,32331.141392146284,-0.0008431703204047126,-0.4188098706552628,101336.7609652003,0,28,False,False,False
521,32276.620074452952,32303.88073329962,-0.0008438818565400752,-0.41965375251180287,101336.7609652003,0,28,False,False,False
522,32249.359415606286,32276.620074452952,-0.0008445945945945853,-0.42049834710639744,101336.7609652003,0,28,False,False,False
523,32222.098756759617,32249.359415606286,-0.0008453085376163335,-0.42134365564401377,101336.7609652003,0,28,False,False,False
524,32194.83809791295,32222.098756759617,-0.0008460236886632734,-0.42218967933267704,101336.7609652003,0,28,False,False,False
525,32167.577439066285,32194.83809791295,-0.0008467400508043939,-0.4230364193834814,101336.7609652003,0,28,False,False,False
526,32140.31678021962,32167.577439066285,-0.0008474576271186348,-0.42388387701060004,101336.7609652003,0,28,False,False,False
527,32113.056121372952,32140.31678021962,-0.0008481764206954954,-0.42473205343129555,101336.7609652003,0,28,False,False,False
528,32085.795462526286,32113.056121372952,-0.0008488964346349653,-0.42558094986593054,101336.7609652003,0,28,False,False,False
529,32058.53480367962,32058.53480367962,0.0,-0.42558094986593054,101336.7609652003,0,28,False,False,False
530,32031.81935800989,32058.53480367962,-0.0008333333333332925,-0.42641428319926383,101336.7609652003,0,28,False,False,False
531,32005.103912340153,32031.81935800989,-0.0008340283569642094,-0.42724831155622806,101336.7609652003,0,28,False,False,False
532,31978.38846667042,32005.103912340153,-0.0008347245409014617,-0.4280830360971295,101336.7609652003,0,28,False,False,False
533,31951.673021000686,31978.38846667042,-0.0008354218880535398,-0.428918457985183,101336.7609652003,0,28,False,False,False
534,31924.957575330955,31951.673021000686,-0.0008361204013377518,-0.42975457838652076,101336.7609652003,0,28,False,False,False
535,31898.242129661223,31924.957575330955,-0.0008368200836819673,-0.4305913984702027,101336.7609652003,0,28,False,False,False
536,31871.526683991488,31898.242129661223,-0.0008375209380235236,-0.43142891940822625,101336.7609652003,0,28,False,False,False
537,31844.811238321756,31871.526683991488,-0.0008382229673092632,-0.43226714237553554,101336.7609652003,0,28,False,False,False
538,31818.095792652024,31844.811238321756,-0.0008389261744966032,-0.43310606855003214,101336.7609652003,0,28,False,False,False
539,31791.38034698229,31818.095792652024,-0.0008396305625525501,-0.4339456991125847,101336.7609652003,0,28,False,False,False
540,31764.664901312557,31791.38034698229,-0.0008403361344537404,-0.4347860352470384,101336.7609652003,0,28,False,False,False
541,31737.949455642825,31764.664901312557,-0.0008410428931875113,-0.43562707814022594,101336.7609652003,0,28,False,False,False
542,31711.23400997309,31737.949455642825,-0.0008417508417509151,-0.43646882898197686,101336.7609652003,0,28,False,False,False
543,31684.51856430336,31711.23400997309,-0.0008424599831507591,-0.4373112889651276,101336.7609652003,0,28,False,False,False
544,31657.803118633623,31684.51856430336,-0.0008431703204047952,-0.4381544592855324,101336.7609652003,0,28,False,False,False
545,31631.08767296389,31657.803118633623,-0.0008438818565400431,-0.4389983411420725,101336.7609652003,0,28,False,False,False
546,31604.37222729416,31631.08767296389,-0.0008445945945945532,-0.43984293573666705,101336.7609652003,0,28,False,False,False
547,31577.656781624424,31604.37222729416,-0.0008453085376163036,-0.4406882442742834,101336.7609652003,0,28,False,False,False
548,31550.941335954692,31577.656781624424,-0.0008460236886632411,-0.44153426796294665,101336.7609652003,0,28,False,False,False
549,31524.225890284957,31550.941335954692,-0.0008467400508044769,-0.44238100801375113,101336.7609652003,0,28,False,False,False
550,31497.510444615225,31524.225890284957,-0.0008474576271186026,-0.4432284656408697,101336.7609652003,0,28,False,False,False
551,31470.794998945494,31497.510444615225,-0.0008481764206954631,-0.44407664206156516,101336.7609652003,0,28,False,False,False
552,31444.07955327576,31470.794998945494,-0.0008488964346350486,-0.4449255384962002,101336.7609652003,0,28,False,False,False
553,31417.364107606027,31417.364107606027,0.0,-0.4449255384962002,101336.7609652003,0,28,False,False,False
554,31391.182970849688,31417.364107606027,-0.0008333333333333435,-0.44575887182953355,101336.7609652003,0,28,False,False,False
555,31365.00183409335,31391.182970849688,-0.0008340283569641469,-0.4465929001864977,101336.7609652003,0,28,False,False,False
556,31338.82069733701,31365.00183409335,-0.0008347245409015127,-0.4474276247273992,101336.7609652003,0,28,False,False,False
557,31312.639560580672,31338.82069733701,-0.0008354218880534771,-0.4482630466154527,101336.7609652003,0,28,False,False,False
558,31286.458423824333,31312.639560580672,-0.0008361204013378028,-0.4490991670167905,101336.7609652003,0,28,False,False,False
559,31260.277287068,31286.458423824333,-0.0008368200836819023,-0.4499359871004724,101336.7609652003,0,28,False,False,False
560,31234.09615031166,31260.277287068,-0.0008375209380234607,-0.45077350803849586,101336.7609652003,0,28,False,False,False
561,31207.91501355532,31234.09615031166,-0.0008382229673093145,-0.45161173100580515,101336.7609652003,0,28,False,False,False
562,31181.733876798982,31207.91501355532,-0.0008389261744966545,-0.4524506571803018,101336.7609652003,0,28,False,False,False
563,31155.552740042644,31181.733876798982,-0.0008396305625524871,-0.4532902877428543,101336.7609652003,0,28,False,False,False
564,31129.371603286305,31155.552740042644,-0.0008403361344537918,-0.45413062387730807,101336.7609652003,0,28,False,False,False
565,31103.190466529966,31129.371603286305,-0.0008410428931875628,-0.4549716667704956,101336.7609652003,0,28,False,False,False
566,31077.009329773628,31103.190466529966,-0.000841750841750852,-0.4558134176122465,101336.7609652003,0,28,False,False,False
567,31050.82819301729,31077.009329773628,-0.0008424599831508106,-0.4566558775953973,101336.7609652003,0,28,False,False,False
568,31024.64705626095,31050.82819301729,-0.000843170320404732,-0.457499047915802,101336.7609652003,0,28,False,False,False
569,30998.46591950461,31024.64705626095,-0.0008438818565400947,-0.4583429297723421,101336.7609652003,0,28,False,False,False
570,30972.284782748273,30998.46591950461,-0.0008445945945946049,-0.4591875243669367,101336.7609652003,0,28,False,False,False
571,30946.103645991934,30972.284782748273,-0.0008453085376162403,-0.46003283290455294,101336.7609652003,0,28,False,False,False
572,30919.9225092356,30946.103645991934,-0.0008460236886631753,-0.4608788565932161,101336.7609652003,0,28,False,False,False
573,30893.74137247926,30919.9225092356,-0.0008467400508044133,-0.4617255966440205,101336.7609652003,0,28,False,False,False
574,30867.56023572292,30893.74137247926,-0.0008474576271186543,-0.46257305427113915,101336.7609652003,0,28,False,False,False
575,30841.379098966583,30867.56023572292,-0.000848176420695515,-0.46342123069183466,101336.7609652003,0,28,False,False,False
576,30815.197962210244,30841.379098966583,-0.0008488964346349848,-0.46427012712646964,101336.7609652003,0,28,False,False,False
577,30789.016825453906,30789.016825453906,0.0,-0.46427012712646964,101336.7609652003,0,28,False,False,False
578,30763.359311432694,30789.016825453906,-0.0008333333333333364,-0.465103460459803,101336.7609652003,0,28,False,False,False
579,30737.701797411482,30763.359311432694,-0.0008340283569641399,-0.46593748881676716,101336.7609652003,0,28,False,False,False
580,30712.04428339027,30737.701797411482,-0.0008347245409015056,-0.46677221335766866,101336.7609652003,0,28,False,False,False
581,30686.38676936906,30712.04428339027,-0.0008354218880534701,-0.46760763524572213,101336.7609652003,0,28,False,False,False
582,30660.729255347847,30686.38676936906,-0.0008361204013377957,-0.4684437556470599,101336.7609652003,0,28,False,False,False
583,30635.071741326636,30660.729255347847,-0.0008368200836820115,-0.46928057573074194,101336.7609652003,0,28,False,False,False
584,30609.414227305424,30635.071741326636,-0.0008375209380234536,-0.4701180966687654,101336.7609652003,0,28,False,False,False
585,30583.756713284212,30609.414227305424,-0.0008382229673093073,-0.4709563196360747,101336.7609652003,0,28,False,False,False
586,30558.099199263,30583.756713284212,-0.0008389261744966474,-0.47179524581057136,101336.7609652003,0,28,False,False,False
587,30532.44168524179,30558.099199263,-0.00083963056255248,-0.47263487637312385,101336.7609652003,0,28,False,False,False
588,30506.784171220577,30532.44168524179,-0.0008403361344537846,-0.4734752125075776,101336.7609652003,0,28,False,False,False
589,30481.126657199366,30506.784171220577,-0.0008410428931875557,-0.47431625540076516,101336.7609652003,0,28,False,False,False
590,30455.469143178154,30481.126657199366,-0.0008417508417508449,-0.47515800624251603,101336.7609652003,0,28,False,False,False
591,30429.811629156942,30455.469143178154,-0.0008424599831508034,-0.47600046622566683,101336.7609652003,0,28,False,False,False
592,30404.15411513573,30429.811629156942,-0.0008431703204047249,-0.47684363654607154,101336.7609652003,0,28,False,False,False
593,30378.49660111452,30404.15411513573,-0.0008438818565400875,-0.47768751840261164,101336.7609652003,0,28,False,False,False
594,30352.839087093307,30378.49660111452,-0.0008445945945945977,-0.4785321129972062,101336.7609652003,0,28,False,False,False
595,30327.181573072095,30352.839087093307,-0.000845308537616233,-0.47937742153482243,101336.7609652003,0,28,False,False,False
596,30301.524059050884,30327.181573072095,-0.0008460236886632857,-0.4802234452234857,101532.6830841888,3,25,False,False,False
597,30275.866545029672,30301.524059050884,-0.0008467400508044062,-0.48107018527429013,101532.6830841888,0,25,False,False,False
598,30250.20903100846,30275.866545029672,-0.0008474576271186472,-0.48191764290140876,101532.6830841888,0,25,False,False,False
599,30224.55151698725,30250.20903100846,-0.0008481764206955078,-0.4827658193221043,101532.6830841888,0,25,False,False,False
600,30198.894002966037,30224.55151698725,-0.0008488964346349777,-0.48361471575673926,101532.6830841888,0,25,False,False,False
601,30173.236488944825,30173.236488944825,0.0,-0.48361471575673926,101532.6830841888,0,25,False,False,False
602,30148.09212520404,30173.236488944825,-0.0008333333333333051,-0.48444804909007255,101532.6830841888,0,25,False,False,False
603,30122.94776146325,30148.09212520404,-0.0008340283569642291,-0.4852820774470368,101532.6830841888,0,25,False,False,False
604,30097.803397722462,30122.94776146325,-0.0008347245409014742,-0.4861168019879383,101532.6830841888,0,25,False,False,False
605,30072.659033981676,30097.803397722462,-0.0008354218880534388,-0.4869522238759917,101532.6830841888,0,25,False,False,False
606,30047.51467024089,30072.659033981676,-0.0008361204013377643,-0.4877883442773294,101532.6830841888,0,25,False,False,False
607,30022.370306500103,30047.51467024089,-0.00083682008368198,-0.4886251643610114,101532.6830841888,0,25,False,False,False
608,29997.225942759313,30022.370306500103,-0.0008375209380235433,-0.4894626852990349,101532.6830841888,0,25,False,False,False
609,29972.081579018526,29997.225942759313,-0.0008382229673092759,-0.4903009082663442,101532.6830841888,0,25,False,False,False
610,29946.93721527774,29972.081579018526,-0.0008389261744966159,-0.4911398344408408,101532.6830841888,0,25,False,False,False
611,29921.79285153695,29946.93721527774,-0.0008396305625525699,-0.4919794650033934,101532.6830841888,0,25,False,False,False
612,29896.648487796163,29921.792851536953,-0.0008403361344538746,-0.4928198011378473,101532.6830841888,0,25,False,False,False
613,29871.504124055376,29896.648487796163,-0.0008410428931875241,-0.49366084403103483,101532.6830841888,0,25,False,False,False
614,29846.35976031459,29871.504124055376,-0.0008417508417508132,-0.49450259487278564,101532.6830841888,0,25,False,False,False
615,29821.215396573803,29846.35976031459,-0.0008424599831507718,-0.4953450548559364,101532.6830841888,0,25,False,False,False
616,29796.071032833013,29821.215396573803,-0.0008431703204048152,-0.4961882251763412,101532.6830841888,0,25,False,False,False
617,29770.926669092227,29796.071032833013,-0.0008438818565400559,-0.49703210703288125,101532.6830841888,0,25,False,False,False
618,29745.78230535144,29770.926669092227,-0.000844594594594566,-0.4978767016274758,101532.6830841888,0,25,False,False,False
619,29720.63794161065,29745.78230535144,-0.0008453085376163235,-0.49872201016509216,101532.6830841888,0,25,False,False,False
620,29695.493577869864,29720.63794161065,-0.000846023688663254,-0.4995680338537554,101532.6830841888,0,25,False,False,False
621,29670.349214129077,29695.493577869864,-0.0008467400508043744,-0.5004147739045598,101532.6830841888,0,25,False,False,False
622,29645.20485038829,29670.349214129077,-0.0008474576271186154,-0.5012622315316784,101532.6830841888,0,25,False,False,False
623,29620.060486647504,29645.20485038829,-0.0008481764206954759,-0.5021104079523738,101532.6830841888,0,25,False,False,False
624,29594.916122906714,29620.060486647504,-0.0008488964346350686,-0.5029593043870089,101532.6830841888,0,25,False,False,False
625,29569.771759165928,29569.771759165928,0.0,-0.5029593043870089,101532.6830841888,0,25,False,False,False
626,29545.130282699956,29569.771759165928,-0.0008333333333333199,-0.5037926377203422,101532.6830841888,0,25,False,False,False
627,29520.488806233985,29545.130282699956,-0.0008340283569641233,-0.5046266660773063,101532.6830841888,0,25,False,False,False
628,29495.847329768014,29520.488806233985,-0.000834724540901489,-0.5054613906182078,101532.6830841888,0,25,False,False,False
629,29471.20585330204,29495.847329768014,-0.0008354218880535769,-0.5062968125062614,101532.6830841888,0,25,False,False,False
630,29446.564376836068,29471.20585330204,-0.0008361204013377792,-0.5071329329075991,101532.6830841888,0,25,False,False,False
631,29421.922900370097,29446.564376836068,-0.000836820083681995,-0.5079697529912811,101532.6830841888,0,25,False,False,False
632,29397.281423904125,29421.922900370097,-0.0008375209380234372,-0.5088072739293046,101532.6830841888,0,25,False,False,False
633,29372.639947438154,29397.281423904125,-0.0008382229673092908,-0.5096454968966139,101532.6830841888,0,25,False,False,False
634,29347.998470972183,29372.639947438154,-0.0008389261744966308,-0.5104844230711105,101532.6830841888,0,25,False,False,False
635,29323.35699450621,29347.998470972183,-0.0008396305625524633,-0.511324053633663,101532.6830841888,0,25,False,False,False
636,29298.71551804024,29323.35699450621,-0.000840336134453768,-0.5121643897681167,101532.6830841888,0,25,False,False,False
637,29274.07404157427,29298.71551804024,-0.000841042893187539,-0.5130054326613043,101532.6830841888,0,25,False,False,False
638,29249.432565108295,29274.07404157427,-0.0008417508417509524,-0.5138471835030552,101532.6830841888,0,25,False,False,False
639,29224.791088642323,29249.432565108295,-0.0008424599831507868,-0.514689643486206,101532.6830841888,0,25,False,False,False
640,29200.149612176352,29224.791088642323,-0.0008431703204047083,-0.5155328138066108,101532.6830841888,0,25,False,False,False
641,29175.50813571038,29200.149612176352,-0.0008438818565400709,-0.5163766956631508,101532.6830841888,0,25,False,False,False
642,29150.86665924441,29175.50813571038,-0.000844594594594581,-0.5172212902577454,101532.6830841888,0,25,False,False,False
643,29126.22518277844,29150.86665924441,-0.0008453085376162163,-0.5180665987953617,101532.6830841888,0,25,False,False,False
644,29101.583706312467,29126.22518277844,-0.000846023688663269,-0.5189126224840249,101532.6830841888,0,25,False,False,False
645,29076.942229846492,29101.583706312467,-0.0008467400508045144,-0.5197593625348295,101532.6830841888,0,25,False,False,False
646,29052.30075338052,29076.942229846492,-0.0008474576271186305,-0.520606820161948,101532.6830841888,0,25,False,False,False
647,29027.65927691455,29052.30075338052,-0.0008481764206954911,-0.5214549965826435,101532.6830841888,0,25,False,False,False
648,29003.01780044858,29027.65927691455,-0.000848896434634961,-0.5223038930172784,101532.6830841888,0,25,False,False,False
649,28978.376323982608,28978.376323982608,0.0,-0.5223038930172784,101532.6830841888,0,25,False,False,False
650,28954.227677045954,28978.376323982608,-0.0008333333333333852,-0.5231372263506118,101532.6830841888,0,25,False,False,False
651,28930.079030109304,28954.227677045954,-0.0008340283569640631,-0.5239712547075759,101532.6830841888,0,25,False,False,False
652,28905.93038317265,28930.079030109304,-0.0008347245409015545,-0.5248059792484774,101532.6830841888,0,25,False,False,False
653,28881.781736236,28905.93038317265,-0.0008354218880533932,-0.5256414011365308,101532.6830841888,0,25,False,False,False
654,28857.633089299346,28881.781736236,-0.0008361204013378447,-0.5264775215378686,101532.6830841888,0,25,False,False,False
655,28833.484442362693,28857.633089299346,-0.0008368200836820605,-0.5273143416215507,101532.6830841888,0,25,False,False,False
656,28809.335795426043,28833.484442362693,-0.0008375209380233767,-0.528151862559574,101532.6830841888,0,25,False,False,False
657,28785.18714848939,28809.335795426043,-0.0008382229673093564,-0.5289900855268834,101532.6830841888,0,25,False,False,False
658,28761.03850155274,28785.18714848939,-0.0008389261744965702,-0.52982901170138,101532.6830841888,0,25,False,False,False
659,28736.889854616085,28761.03850155274,-0.0008396305625525291,-0.5306686422639325,101532.6830841888,0,25,False,False,False
660,28712.741207679435,28736.889854616085,-0.0008403361344537073,-0.5315089783983862,101532.6830841888,0,25,False,False,False
661,28688.59256074278,28712.741207679435,-0.0008410428931876049,-0.5323500212915738,101532.6830841888,0,25,False,False,False
662,28664.443913806128,28688.59256074278,-0.0008417508417508942,-0.5331917721333247,101532.6830841888,0,25,False,False,False
663,28640.295266869478,28664.443913806128,-0.0008424599831507259,-0.5340342321164754,101532.6830841888,0,25,False,False,False
664,28616.146619932824,28640.295266869478,-0.0008431703204047742,-0.5348774024368802,101532.6830841888,0,25,False,False,False
665,28591.997972996174,28616.146619932824,-0.0008438818565400098,-0.5357212842934203,101532.6830841888,0,25,False,False,False
666,28567.84932605952,28591.997972996174,-0.0008445945945946471,-0.5365658788880149,101532.6830841888,0,25,False,False,False
667,28543.70067912287,28567.84932605952,-0.0008453085376161552,-0.537411187425631,101532.6830841888,0,25,False,False,False
668,28519.552032186217,28543.70067912287,-0.0008460236886633352,-0.5382572111142944,101532.6830841888,0,25,False,False,False
669,28495.403385249563,28519.552032186217,-0.0008467400508044557,-0.5391039511650988,101532.6830841888,0,25,False,False,False
670,28471.254738312913,28495.403385249563,-0.0008474576271185692,-0.5399514087922174,101532.6830841888,0,25,False,False,False
671,28447.10609137626,28471.254738312913,-0.0008481764206955575,-0.5407995852129129,101532.6830841888,0,25,False,False,False
672,28422.95744443961,28447.10609137626,-0.0008488964346348995,-0.5416484816475479,101532.6830841888,0,25,False,False,False
673,28398.808797502956,28398.808797502956,0.0,-0.5416484816475479,101532.6830841888,0,25,False,False,False
674,28375.143123505037,28398.808797502956,-0.0008333333333333263,-0.5424818149808812,101532.6830841888,0,25,False,False,False
675,28351.477449507118,28375.143123505037,-0.0008340283569641297,-0.5433158433378453,101532.6830841888,0,25,False,False,False
676,28327.8117755092,28351.477449507118,-0.0008347245409014955,-0.5441505678787468,101532.6830841888,0,25,False,False,False
677,28304.14610151128,28327.8117755092,-0.0008354218880534599,-0.5449859897668002,101532.6830841888,0,25,False,False,False
678,28280.48042751336,28304.14610151128,-0.0008361204013377856,-0.545822110168138,101532.6830841888,0,25,False,False,False
679,28256.814753515442,28280.48042751336,-0.0008368200836820013,-0.54665893025182,101532.6830841888,0,25,False,False,False
680,28233.149079517523,28256.814753515442,-0.0008375209380234434,-0.5474964511898435,101532.6830841888,0,25,False,False,False
681,28209.483405519604,28233.149079517523,-0.0008382229673092971,-0.5483346741571528,101532.6830841888,0,25,False,False,False
682,28185.817731521685,28209.483405519604,-0.0008389261744966371,-0.5491736003316494,101532.6830841888,0,25,False,False,False
683,28162.152057523766,28185.817731521685,-0.0008396305625524697,-0.5500132308942018,101532.6830841888,0,25,False,False,False
684,28138.486383525847,28162.152057523766,-0.0008403361344537743,-0.5508535670286556,101532.6830841888,0,25,False,False,False
685,28114.82070952793,28138.486383525847,-0.0008410428931875454,-0.5516946099218432,101532.6830841888,0,25,False,False,False
686,28091.155035530006,28114.82070952793,-0.000841750841750964,-0.5525363607635941,101532.6830841888,0,25,False,False,False
687,28067.489361532087,28091.155035530006,-0.0008424599831507932,-0.5533788207467449,101532.6830841888,0,25,False,False,False
688,28043.823687534168,28067.489361532087,-0.0008431703204047147,-0.5542219910671496,101532.6830841888,0,25,False,False,False
689,28020.15801353625,28043.823687534168,-0.0008438818565400772,-0.5550658729236897,101532.6830841888,0,25,False,False,False
690,27996.49233953833,28020.15801353625,-0.0008445945945945875,-0.5559104675182843,101532.6830841888,0,25,False,False,False
691,27972.82666554041,27996.49233953833,-0.0008453085376162228,-0.5567557760559005,101532.6830841888,0,25,False,False,False
692,27949.160991542492,27972.82666554041,-0.0008460236886632754,-0.5576017997445638,101532.6830841888,0,25,False,False,False
693,27925.495317544573,27949.160991542492,-0.0008467400508043959,-0.5584485397953682,101532.6830841888,0,25,False,False,False
694,27901.829643546655,27925.495317544573,-0.0008474576271186369,-0.5592959974224869,101532.6830841888,0,25,False,False,False
695,27878.163969548736,27901.829643546655,-0.0008481764206954975,-0.5601441738431824,101532.6830841888,0,25,False,False,False
696,27854.498295550817,27878.163969548736,-0.0008488964346349674,-0.5609930702778173,101532.6830841888,0,25,False,False,False
697,27830.832621552898,27830.832621552898,0.0,-0.5609930702778173,101532.6830841888,0,25,False,False,False
698,27807.640261034936,27830.832621552898,-0.0008333333333333707,-0.5618264036111507,101532.6830841888,0,25,False,False,False
699,27784.447900516978,27807.640261034936,-0.0008340283569640434,-0.5626604319681147,101532.6830841888,0,25,False,False,False
700,27761.255539999016,27784.447900516978,-0.0008347245409015399,-0.5634951565090162,101532.6830841888,0,25,False,False,False
701,27738.063179481054,27761.255539999016,-0.0008354218880535045,-0.5643305783970697,101532.6830841888,0,25,False,False,False
702,27714.870818963092,27738.063179481054,-0.0008361204013378301,-0.5651666987984075,101532.6830841888,0,25,False,False,False
703,27691.678458445134,27714.870818963092,-0.0008368200836819146,-0.5660035188820894,101532.6830841888,0,25,False,False,False
704,27668.486097927173,27691.678458445134,-0.0008375209380234881,-0.5668410398201129,101532.6830841888,0,25,False,False,False
705,27645.29373740921,27668.486097927173,-0.0008382229673093419,-0.5676792627874222,101532.6830841888,0,25,False,False,False
706,27622.101376891253,27645.29373740921,-0.0008389261744965504,-0.5685181889619187,101532.6830841888,0,25,False,False,False
707,27598.90901637329,27622.101376891253,-0.0008396305625525145,-0.5693578195244713,101532.6830841888,0,25,False,False,False
708,27575.71665585533,27598.90901637329,-0.0008403361344538192,-0.5701981556589251,101532.6830841888,0,25,False,False,False
709,27552.524295337367,27575.71665585533,-0.0008410428931875903,-0.5710391985521126,101532.6830841888,0,25,False,False,False
710,27529.33193481941,27552.52429533737,-0.0008417508417508794,-0.5718809493938635,101532.6830841888,0,25,False,False,False
711,27506.139574301447,27529.33193481941,-0.0008424599831508381,-0.5727234093770143,101532.6830841888,0,25,False,False,False
712,27482.947213783485,27506.139574301447,-0.0008431703204047595,-0.573566579697419,101532.6830841888,0,25,False,False,False
713,27459.754853265527,27482.947213783485,-0.0008438818565399899,-0.5744104615539589,101532.6830841888,0,25,False,False,False
714,27436.562492747566,27459.754853265527,-0.0008445945945946324,-0.5752550561485535,101532.6830841888,0,25,False,False,False
715,27413.370132229604,27436.562492747566,-0.0008453085376162678,-0.5761003646861698,101532.6830841888,0,25,False,False,False
716,27390.177771711646,27413.370132229604,-0.0008460236886631878,-0.5769463883748329,101532.6830841888,0,25,False,False,False
717,27366.985411193684,27390.177771711646,-0.000846740050804441,-0.5777931284256373,101532.6830841888,0,25,False,False,False
718,27343.793050675722,27366.985411193684,-0.000847457627118682,-0.578640586052756,101532.6830841888,0,25,False,False,False
719,27320.60069015776,27343.793050675722,-0.0008481764206955427,-0.5794887624734516,101532.6830841888,0,25,False,False,False
720,27297.408329639802,27320.60069015776,-0.0008488964346348794,-0.5803376589080865,101532.6830841888,0,25,False,False,False
721,27274.21596912184,27274.21596912184,0.0,-0.5803376589080865,101532.6830841888,0,25,False,False,False
722,27251.48745581424,27274.21596912184,-0.0008333333333332854,-0.5811709922414198,101532.6830841888,0,25,False,False,False
723,27228.758942506636,27251.48745581424,-0.0008340283569642222,-0.582005020598384,101532.6830841888,0,25,False,False,False
724,27206.030429199036,27228.758942506636,-0.0008347245409014544,-0.5828397451392855,101532.6830841888,0,25,False,False,False
725,27183.301915891432,27206.030429199036,-0.0008354218880535526,-0.583675167027339,101532.6830841888,0,25,False,False,False
726,27160.573402583832,27183.301915891432,-0.0008361204013377445,-0.5845112874286768,101532.6830841888,0,25,False,False,False
727,27137.84488927623,27160.573402583832,-0.0008368200836819602,-0.5853481075123587,101532.6830841888,0,25,False,False,False
728,27115.116375968628,27137.84488927623,-0.0008375209380235364,-0.5861856284503822,101532.6830841888,0,25,False,False,False
729,27092.387862661028,27115.116375968628,-0.000838222967309256,-0.5870238514176915,101532.6830841888,0,25,False,False,False
730,27069.659349353427,27092.387862661028,-0.0008389261744965959,-0.5878627775921881,101532.6830841888,0,25,False,False,False
731,27046.930836045824,27069.659349353427,-0.0008396305625525629,-0.5887024081547406,101532.6830841888,0,25,False,False,False
732,27024.202322738223,27046.930836045824,-0.0008403361344537331,-0.5895427442891944,101532.6830841888,0,25,False,False,False
733,27001.473809430623,27024.202322738223,-0.0008410428931875041,-0.5903837871823819,101532.6830841888,0,25,False,False,False
734,26978.74529612302,27001.473809430623,-0.0008417508417509279,-0.5912255380241329,101532.6830841888,0,25,False,False,False
735,26956.01678281542,26978.74529612302,-0.0008424599831507518,-0.5920679980072837,101532.6830841888,0,25,False,False,False
736,26933.288269507815,26956.01678281542,-0.0008431703204048081,-0.5929111683276885,101532.6830841888,0,25,False,False,False
737,26910.559756200215,26933.288269507815,-0.0008438818565400358,-0.5937550501842286,101532.6830841888,0,25,False,False,False
738,26887.831242892615,26910.559756200215,-0.000844594594594546,-0.5945996447788231,101532.6830841888,0,25,False,False,False
739,26865.10272958501,26887.831242892615,-0.0008453085376163165,-0.5954449533164394,101532.6830841888,0,25,False,False,False
740,26842.37421627741,26865.10272958501,-0.0008460236886632339,-0.5962909770051027,101532.6830841888,0,25,False,False,False
741,26819.645702969807,26842.37421627741,-0.0008467400508044898,-0.5971377170559072,101532.6830841888,0,25,False,False,False
742,26796.917189662207,26819.645702969807,-0.0008474576271185954,-0.5979851746830258,101532.6830841888,0,25,False,False,False
743,26774.188676354606,26796.917189662207,-0.0008481764206954559,-0.5988333511037213,101532.6830841888,0,25,False,False,False
744,26751.460163047002,26774.188676354606,-0.0008488964346350615,-0.5996822475383563,101532.6830841888,0,25,False,False,False
745,26728.731649739402,26728.731649739402,0.0,-0.5996822475383563,101532.6830841888,0,25,False,False,False
746,26706.457706697955,26728.731649739402,-0.0008333333333332636,-0.6005155808716895,101532.6830841888,0,25,False,False,False
747,26684.183763656503,26706.457706697955,-0.0008340283569642031,-0.6013496092286538,101532.6830841888,0,25,False,False,False
748,26661.909820615052,26684.183763656503,-0.000834724540901569,-0.6021843337695554,101532.6830841888,0,25,False,False,False
749,26639.635877573604,26661.909820615052,-0.0008354218880533971,-0.6030197556576088,101532.6830841888,0,25,False,False,False
750,26617.361934532157,26639.635877573604,-0.0008361204013377227,-0.6038558760589465,101532.6830841888,0,25,False,False,False
751,26595.087991490705,26617.361934532157,-0.0008368200836820749,-0.6046926961426285,101532.6830841888,0,25,False,False,False
752,26572.814048449254,26595.087991490705,-0.0008375209380235173,-0.605530217080652,101532.6830841888,0,25,False,False,False
